0,1
0,SOR-2000-187
0,SOR-2000-202
0,SOR-2000-203
0,SOR-2000-204
0,SOR-2000-205
0,SOR-2000-206
0,SOR-2000-207
0,SOR-2000-209
0,SOR-2000-210
0,SOR-2000-217
0,SOR-2000-260
0,SOR-2000-265
0,SOR-2000-272
0,SOR-2000-300
0,SOR-2000-43
0,SOR-2000-55
0,SOR-2001-115
0,SOR-2001-154
0,SOR-2001-220
0,SOR-2001-248
0,SOR-2001-269
0,SOR-2001-275
0,SOR-2001-84
0,SOR-2002-109
0,SOR-2002-164
0,SOR-2002-222
0,SOR-2002-25
0,SOR-2002-254
0,SOR-2002-301
0,SOR-2002-359
0,SOR-2002-445
0,SOR-2002-76
0,SOR-2003-105
0,SOR-2003-196
0,SOR-2003-2
0,SOR-2003-212
0,SOR-2003-283
0,SOR-2003-289
0,SOR-2003-307
0,SOR-2003-355
0,SOR-2003-363
0,SOR-2003-39
0,SOR-2003-79
0,SOR-2003-87
0,SOR-2004-112
0,SOR-2004-144
0,SOR-2004-155
0,SOR-2004-301
0,SOR-2005-134
0,SOR-2005-149
0,SOR-2005-180
0,SOR-2005-204
0,SOR-2005-205
0,SOR-2005-247
0,SOR-2005-248
0,SOR-2005-293
0,SOR-2005-294
0,SOR-2005-295
0,SOR-2005-313
0,SOR-2005-32
0,SOR-2005-379
0,SOR-2005-73
0,SOR-2006-102
0,SOR-2006-124
0,SOR-2006-260
0,SOR-2006-347
0,SOR-2006-354
0,SOR-2007-108
0,SOR-2007-115
0,SOR-2007-118
0,SOR-2007-125
0,SOR-2007-126
0,SOR-2007-128
0,SOR-2007-137
0,SOR-2007-237
0,SOR-2007-31
0,SOR-2007-66
0,SOR-2007-99
0,SOR-2008-120
0,SOR-2008-121
0,SOR-2008-124
0,SOR-2008-197
0,SOR-2008-273
0,SOR-2008-76
0,SOR-2008-97
0,SOR-2009-162
0,SOR-2009-17
0,SOR-2009-176
0,SOR-2009-197
0,SOR-2009-264
0,SOR-2009-315
0,SOR-2009-316
0,SOR-2009-317
0,SOR-2009-321
0,SOR-2010-120
0,SOR-2010-127
0,SOR-2010-189
0,SOR-2010-190
0,SOR-2010-201
0,SOR-2010-227
0,SOR-2010-270
0,SOR-2010-56
0,SOR-2010-67
0,SOR-2010-83
0,SOR-2010-90
0,SOR-2010-91
0,SOR-2011-10
0,SOR-2011-139
0,SOR-2011-17
0,SOR-2011-203
0,SOR-2011-237
0,SOR-2011-292
0,SOR-2011-318
0,SOR-2011-79
0,SOR-2011-87
0,SOR-2012-139
0,SOR-2012-147
0,SOR-2012-167
0,SOR-2012-285
0,SOR-2012-69
0,SOR-2013-178
0,SOR-2013-191
0,SOR-2013-198
0,SOR-2013-202
0,SOR-2013-211
0,SOR-2013-24
0,SOR-2013-69
0,SOR-2014-117
0,SOR-2014-177
0,SOR-2014-254
0,SOR-2014-275
0,SOR-2014-304
0,SOR-2014-37
0,SOR-2014-91
0,SOR-2014-95
0,SOR-2015-1
0,SOR-2015-121
0,SOR-2015-145
0,SOR-2015-17
0,SOR-2015-177
0,SOR-2015-181
0,SOR-2015-2
0,SOR-2015-26
0,SOR-2015-3
0,SOR-2015-4
0,SOR-2015-44
0,SOR-2015-5
0,SOR-2015-6
0,SOR-2016-124
0,SOR-2016-133
0,SOR-2016-151
0,SOR-2016-167
0,SOR-2016-175
0,SOR-2016-176
0,SOR-2016-182
0,SOR-2016-185
0,SOR-2016-187
0,SOR-2016-192
0,SOR-2016-193
0,SOR-2016-260
0,SOR-2016-280
0,SOR-2016-311
0,SOR-2016-317
0,SOR-2016-43
0,SOR-2017-106
0,SOR-2017-121
0,SOR-2017-14
0,SOR-2017-15
0,SOR-2017-286
0,SOR-2018-108
0,SOR-2018-119
0,SOR-2018-144
0,SOR-2018-151
0,SOR-2018-178
0,SOR-2018-196
0,SOR-2018-214
0,SOR-2018-217
0,SOR-2018-66
0,SOR-67-346
0,SOR-78-213
0,SOR-78-443
0,SOR-78-767
0,SOR-78-830
0,SOR-79-15
0,SOR-79-398
0,SOR-79-840
0,SOR-80-127
0,SOR-80-217
0,SOR-80-946
0,SOR-81-364
0,SOR-81-401
0,SOR-81-613
0,SOR-81-710
0,SOR-82-1015
0,SOR-82-1038
0,SOR-82-263
0,SOR-83-593
0,SOR-83-677
0,SOR-83-743
0,SOR-83-810
0,SOR-84-253
0,SOR-84-335
0,SOR-85-514
0,SOR-85-583
0,SOR-86-1004
0,SOR-86-1026
0,SOR-86-131
0,SOR-86-21
0,SOR-86-304
0,SOR-86-957
0,SOR-86-958
0,SOR-87-150
0,SOR-87-184
0,SOR-87-509
0,SOR-87-612
0,SOR-88-101
0,SOR-88-347
0,SOR-88-600
0,SOR-89-222
0,SOR-89-225
0,SOR-89-331
0,SOR-89-332
0,SOR-89-98
0,SOR-89-99
0,SOR-90-130
0,SOR-90-214
0,SOR-90-247
0,SOR-90-264
0,SOR-90-288
0,SOR-90-341
0,SOR-90-351
0,SOR-90-97
0,SOR-91-103
0,SOR-91-104
0,SOR-91-122
0,SOR-91-155
0,SOR-91-365
0,SOR-91-444
0,SOR-91-486
0,SOR-92-267
0,SOR-92-268
0,SOR-92-269
0,SOR-92-541
0,SOR-93-220
0,SOR-93-303
0,SOR-93-332
0,SOR-93-53
0,SOR-93-54
0,SOR-93-55
0,SOR-93-56
0,SOR-94-118
0,SOR-94-261
0,SOR-94-636
0,SOR-94-637
0,SOR-94-638
0,SOR-94-753
0,SOR-95-100
0,SOR-95-104
0,SOR-95-144
0,SOR-95-149
0,SOR-95-187
0,SOR-95-191
0,SOR-95-212
0,SOR-95-233
0,SOR-95-334
0,SOR-95-405
0,SOR-95-500
0,SOR-95-586
0,SOR-96-114
0,SOR-96-117
0,SOR-96-118
0,SOR-96-137
0,SOR-96-244
0,SOR-96-254
0,SOR-96-313
0,SOR-96-433
0,SOR-96-484
0,SOR-97-109
0,SOR-97-130
0,SOR-97-150
0,SOR-97-234
0,SOR-97-493
0,SOR-98-177
0,SOR-98-201
0,SOR-98-203
0,SOR-98-204
0,SOR-98-206
0,SOR-98-207
0,SOR-98-208
0,SOR-98-209
0,SOR-98-210
0,SOR-98-212
0,SOR-98-213
0,SOR-98-246
0,SOR-98-282
0,SOR-98-348
0,SOR-98-4
0,SOR-98-429
0,SOR-98-455
0,SOR-98-462
0,SOR-98-547
0,SOR-99-13
0,SOR-99-236
0,SOR-99-294
0,SOR-99-318
0,SOR-99-335
0,SOR-99-53
1,"C.R.C.,_c._150"
1,"C.R.C.,_c._646"
1,"C.R.C.,_c._647"
1,"C.R.C.,_c._660"
1,SOR-2000-283
1,SOR-2000-92
1,SOR-2002-142
1,SOR-2002-22
1,SOR-2002-34
1,SOR-2002-35
1,SOR-2002-36
1,SOR-2002-48
1,SOR-2003-274
1,SOR-2003-75
1,SOR-2016-236
1,SOR-79-158
1,SOR-86-8
1,SOR-87-209
1,SOR-87-242
1,SOR-87-40
1,SOR-87-516
1,SOR-89-512
1,SOR-90-231
1,SOR-91-84
2,"C.R.C.,_c._10"
2,"C.R.C.,_c._100"
2,"C.R.C.,_c._1013"
2,"C.R.C.,_c._1015"
2,"C.R.C.,_c._1021"
2,"C.R.C.,_c._1026"
2,"C.R.C.,_c._1045"
2,"C.R.C.,_c._1046"
2,"C.R.C.,_c._1055"
2,"C.R.C.,_c._1105"
2,"C.R.C.,_c._1151"
2,"C.R.C.,_c._1182"
2,"C.R.C.,_c._1183"
2,"C.R.C.,_c._1185"
2,"C.R.C.,_c._1225"
2,"C.R.C.,_c._1235"
2,"C.R.C.,_c._1236"
2,"C.R.C.,_c._1238"
2,"C.R.C.,_c._1239"
2,"C.R.C.,_c._1240"
2,"C.R.C.,_c._1241"
2,"C.R.C.,_c._1242"
2,"C.R.C.,_c._1244"
2,"C.R.C.,_c._1245"
2,"C.R.C.,_c._1247"
2,"C.R.C.,_c._1253"
2,"C.R.C.,_c._1295"
2,"C.R.C.,_c._1302"
2,"C.R.C.,_c._1304"
2,"C.R.C.,_c._1305"
2,"C.R.C.,_c._1306"
2,"C.R.C.,_c._1307"
2,"C.R.C.,_c._1308"
2,"C.R.C.,_c._1311"
2,"C.R.C.,_c._1312"
2,"C.R.C.,_c._1314"
2,"C.R.C.,_c._1315"
2,"C.R.C.,_c._1316"
2,"C.R.C.,_c._1317"
2,"C.R.C.,_c._1321"
2,"C.R.C.,_c._1328"
2,"C.R.C.,_c._1331"
2,"C.R.C.,_c._1333"
2,"C.R.C.,_c._1335"
2,"C.R.C.,_c._1336"
2,"C.R.C.,_c._1341"
2,"C.R.C.,_c._1342"
2,"C.R.C.,_c._1352"
2,"C.R.C.,_c._1354"
2,"C.R.C.,_c._1368"
2,"C.R.C.,_c._1375"
2,"C.R.C.,_c._1376"
2,"C.R.C.,_c._1377"
2,"C.R.C.,_c._1378"
2,"C.R.C.,_c._1379"
2,"C.R.C.,_c._1380"
2,"C.R.C.,_c._1381"
2,"C.R.C.,_c._1382"
2,"C.R.C.,_c._1394"
2,"C.R.C.,_c._14"
2,"C.R.C.,_c._1403"
2,"C.R.C.,_c._1404"
2,"C.R.C.,_c._1407"
2,"C.R.C.,_c._142"
2,"C.R.C.,_c._1422"
2,"C.R.C.,_c._1424"
2,"C.R.C.,_c._1425"
2,"C.R.C.,_c._1427"
2,"C.R.C.,_c._1429"
2,"C.R.C.,_c._1440"
2,"C.R.C.,_c._1441"
2,"C.R.C.,_c._1442"
2,"C.R.C.,_c._1448"
2,"C.R.C.,_c._1458"
2,"C.R.C.,_c._1465"
2,"C.R.C.,_c._1472"
2,"C.R.C.,_c._1479"
2,"C.R.C.,_c._1480"
2,"C.R.C.,_c._1482"
2,"C.R.C.,_c._1487"
2,"C.R.C.,_c._1495"
2,"C.R.C.,_c._1496"
2,"C.R.C.,_c._15"
2,"C.R.C.,_c._1504"
2,"C.R.C.,_c._1509"
2,"C.R.C.,_c._1516"
2,"C.R.C.,_c._1525"
2,"C.R.C.,_c._1526"
2,"C.R.C.,_c._1539"
2,"C.R.C.,_c._1547"
2,"C.R.C.,_c._1549"
2,"C.R.C.,_c._1550"
2,"C.R.C.,_c._1563"
2,"C.R.C.,_c._1582"
2,"C.R.C.,_c._1588"
2,"C.R.C.,_c._1593"
2,"C.R.C.,_c._1596"
2,"C.R.C.,_c._1597"
2,"C.R.C.,_c._16"
2,"C.R.C.,_c._1600"
2,"C.R.C.,_c._1607"
2,"C.R.C.,_c._1610"
2,"C.R.C.,_c._1611"
2,"C.R.C.,_c._1621"
2,"C.R.C.,_c._185"
2,"C.R.C.,_c._210"
2,"C.R.C.,_c._234"
2,"C.R.C.,_c._340"
2,"C.R.C.,_c._353"
2,"C.R.C.,_c._355"
2,"C.R.C.,_c._375"
2,"C.R.C.,_c._378"
2,"C.R.C.,_c._386"
2,"C.R.C.,_c._390"
2,"C.R.C.,_c._391"
2,"C.R.C.,_c._394"
2,"C.R.C.,_c._397"
2,"C.R.C.,_c._4"
2,"C.R.C.,_c._416"
2,"C.R.C.,_c._418"
2,"C.R.C.,_c._421"
2,"C.R.C.,_c._424"
2,"C.R.C.,_c._425"
2,"C.R.C.,_c._427"
2,"C.R.C.,_c._430"
2,"C.R.C.,_c._440"
2,"C.R.C.,_c._446"
2,"C.R.C.,_c._450"
2,"C.R.C.,_c._516"
2,"C.R.C.,_c._517"
2,"C.R.C.,_c._533"
2,"C.R.C.,_c._549"
2,"C.R.C.,_c._571"
2,"C.R.C.,_c._590"
2,"C.R.C.,_c._598"
2,"C.R.C.,_c._609"
2,"C.R.C.,_c._640"
2,"C.R.C.,_c._648"
2,"C.R.C.,_c._654"
2,"C.R.C.,_c._657"
2,"C.R.C.,_c._658"
2,"C.R.C.,_c._664"
2,"C.R.C.,_c._669"
2,"C.R.C.,_c._670"
2,"C.R.C.,_c._671"
2,"C.R.C.,_c._672"
2,"C.R.C.,_c._676"
2,"C.R.C.,_c._679"
2,"C.R.C.,_c._681"
2,"C.R.C.,_c._682"
2,"C.R.C.,_c._686"
2,"C.R.C.,_c._687"
2,"C.R.C.,_c._688"
2,"C.R.C.,_c._689"
2,"C.R.C.,_c._690"
2,"C.R.C.,_c._692"
2,"C.R.C.,_c._707"
2,"C.R.C.,_c._709"
2,"C.R.C.,_c._712"
2,"C.R.C.,_c._713"
2,"C.R.C.,_c._716"
2,"C.R.C.,_c._719"
2,"C.R.C.,_c._721"
2,"C.R.C.,_c._722"
2,"C.R.C.,_c._731"
2,"C.R.C.,_c._732"
2,"C.R.C.,_c._734"
2,"C.R.C.,_c._735"
2,"C.R.C.,_c._736"
2,"C.R.C.,_c._743"
2,"C.R.C.,_c._754"
2,"C.R.C.,_c._758"
2,"C.R.C.,_c._759"
2,"C.R.C.,_c._762"
2,"C.R.C.,_c._768"
2,"C.R.C.,_c._773"
2,"C.R.C.,_c._778"
2,"C.R.C.,_c._793"
2,"C.R.C.,_c._797"
2,"C.R.C.,_c._803"
2,"C.R.C.,_c._811"
2,"C.R.C.,_c._812"
2,"C.R.C.,_c._836"
2,"C.R.C.,_c._837"
2,"C.R.C.,_c._868"
2,"C.R.C.,_c._880"
2,"C.R.C.,_c._910"
2,"C.R.C.,_c._915"
2,"C.R.C.,_c._923"
2,"C.R.C.,_c._924"
2,"C.R.C.,_c._927"
2,"C.R.C.,_c._929"
2,"C.R.C.,_c._930"
2,"C.R.C.,_c._931"
2,"C.R.C.,_c._932"
2,"C.R.C.,_c._933"
2,"C.R.C.,_c._934"
2,"C.R.C.,_c._946"
2,"C.R.C.,_c._948"
2,"C.R.C.,_c._949"
2,"C.R.C.,_c._96"
2,"C.R.C.,_c._961"
2,"C.R.C.,_c._972"
2,"C.R.C.,_c._991"
2,"C.R.C.,_c._992"
2,SI-2000-100
2,SI-2000-101
2,SI-2000-102
2,SI-2000-103
2,SI-2000-104
2,SI-2000-111
2,SI-2000-16
2,SI-2000-23
2,SI-2000-53
2,SI-2000-54
2,SI-2000-82
2,SI-2000-84
2,SI-2000-90
2,SI-2000-99
2,SI-2001-109
2,SI-2001-120
2,SI-2001-23
2,SI-2001-27
2,SI-2001-45
2,SI-2001-47
2,SI-2001-50
2,SI-2001-51
2,SI-2001-60
2,SI-2001-68
2,SI-2001-69
2,SI-2001-73
2,SI-2001-74
2,SI-2001-93
2,SI-2001-96
2,SI-2001-99
2,SI-2002-10
2,SI-2002-123
2,SI-2002-142
2,SI-2002-160
2,SI-2002-58
2,SI-2002-60
2,SI-2002-61
2,SI-2002-62
2,SI-2002-9
2,SI-2003-103
2,SI-2003-107
2,SI-2003-130
2,SI-2003-146
2,SI-2003-148
2,SI-2003-149
2,SI-2003-156
2,SI-2003-188
2,SI-2003-202
2,SI-2003-203
2,SI-2003-204
2,SI-2003-208
2,SI-2003-209
2,SI-2003-210
2,SI-2003-214
2,SI-2003-215
2,SI-2003-216
2,SI-2003-217
2,SI-2003-221
2,SI-2003-222
2,SI-2003-226
2,SI-2003-227
2,SI-2003-228
2,SI-2003-229
2,SI-2003-230
2,SI-2003-231
2,SI-2003-232
2,SI-2003-233
2,SI-2003-240
2,SI-2003-244
2,SI-2003-38
2,SI-2003-58
2,SI-2003-93
2,SI-2004-100
2,SI-2004-101
2,SI-2004-102
2,SI-2004-103
2,SI-2004-109
2,SI-2004-112
2,SI-2004-122
2,SI-2004-123
2,SI-2004-13
2,SI-2004-132
2,SI-2004-133
2,SI-2004-135
2,SI-2004-136
2,SI-2004-138
2,SI-2004-14
2,SI-2004-148
2,SI-2004-153
2,SI-2004-16
2,SI-2004-35
2,SI-2004-36
2,SI-2004-41
2,SI-2004-43
2,SI-2004-44
2,SI-2004-48
2,SI-2004-55
2,SI-2004-6
2,SI-2004-7
2,SI-2004-8
2,SI-2004-86
2,SI-2004-87
2,SI-2004-88
2,SI-2004-90
2,SI-2005-106
2,SI-2005-113
2,SI-2005-114
2,SI-2005-115
2,SI-2005-118
2,SI-2005-120
2,SI-2005-124
2,SI-2005-125
2,SI-2005-17
2,SI-2005-2
2,SI-2005-48
2,SI-2005-50
2,SI-2005-65
2,SI-2005-71
2,SI-2005-72
2,SI-2005-73
2,SI-2005-8
2,SI-2005-83
2,SI-2005-9
2,SI-2005-91
2,SI-2006-10
2,SI-2006-100
2,SI-2006-101
2,SI-2006-109
2,SI-2006-11
2,SI-2006-110
2,SI-2006-124
2,SI-2006-128
2,SI-2006-134
2,SI-2006-135
2,SI-2006-141
2,SI-2006-144
2,SI-2006-16
2,SI-2006-17
2,SI-2006-18
2,SI-2006-22
2,SI-2006-23
2,SI-2006-26
2,SI-2006-27
2,SI-2006-28
2,SI-2006-29
2,SI-2006-30
2,SI-2006-31
2,SI-2006-32
2,SI-2006-37
2,SI-2006-38
2,SI-2006-39
2,SI-2006-4
2,SI-2006-40
2,SI-2006-45
2,SI-2006-46
2,SI-2006-47
2,SI-2006-51
2,SI-2006-61
2,SI-2006-62
2,SI-2006-63
2,SI-2006-64
2,SI-2006-69
2,SI-2006-71
2,SI-2006-72
2,SI-2006-73
2,SI-2006-74
2,SI-2006-75
2,SI-2006-76
2,SI-2006-77
2,SI-2006-79
2,SI-2006-80
2,SI-2006-85
2,SI-2006-89
2,SI-2006-97
2,SI-2006-98
2,SI-2007-101
2,SI-2007-102
2,SI-2007-103
2,SI-2007-115
2,SI-2007-13
2,SI-2007-14
2,SI-2007-37
2,SI-2007-57
2,SI-2007-61
2,SI-2007-68
2,SI-2007-69
2,SI-2007-80
2,SI-2007-87
2,SI-2008-102
2,SI-2008-103
2,SI-2008-104
2,SI-2008-136
2,SI-2008-148
2,SI-2008-15
2,SI-2008-16
2,SI-2008-20
2,SI-2008-23
2,SI-2008-26
2,SI-2008-27
2,SI-2008-28
2,SI-2008-53
2,SI-2008-55
2,SI-2008-69
2,SI-2008-70
2,SI-2008-95
2,SI-2008-99
2,SI-2009-104
2,SI-2009-110
2,SI-2009-20
2,SI-2009-45
2,SI-2009-46
2,SI-2009-95
2,SI-2010-14
2,SI-2010-18
2,SI-2010-42
2,SI-2010-45
2,SI-2010-46
2,SI-2010-54
2,SI-2010-76
2,SI-2010-81
2,SI-2010-83
2,SI-2010-84
2,SI-2011-100
2,SI-2011-11
2,SI-2011-111
2,SI-2011-48
2,SI-2011-56
2,SI-2011-58
2,SI-2011-59
2,SI-2011-60
2,SI-2011-66
2,SI-2011-67
2,SI-2011-68
2,SI-2011-69
2,SI-2011-77
2,SI-2011-91
2,SI-2011-92
2,SI-2011-93
2,SI-2011-94
2,SI-2011-95
2,SI-2011-96
2,SI-2012-12
2,SI-2012-20
2,SI-2012-23
2,SI-2012-24
2,SI-2012-25
2,SI-2012-27
2,SI-2012-39
2,SI-2012-45
2,SI-2012-46
2,SI-2012-50
2,SI-2012-58
2,SI-2012-59
2,SI-2012-60
2,SI-2012-72
2,SI-2012-76
2,SI-2012-78
2,SI-2012-80
2,SI-2012-81
2,SI-2012-82
2,SI-2012-83
2,SI-2013-109
2,SI-2013-110
2,SI-2013-114
2,SI-2013-27
2,SI-2013-28
2,SI-2013-29
2,SI-2013-30
2,SI-2013-40
2,SI-2013-41
2,SI-2013-43
2,SI-2013-51
2,SI-2013-56
2,SI-2013-62
2,SI-2013-64
2,SI-2013-7
2,SI-2013-87
2,SI-2013-90
2,SI-2013-96
2,SI-2014-11
2,SI-2014-13
2,SI-2014-19
2,SI-2014-21
2,SI-2014-27
2,SI-2014-30
2,SI-2014-38
2,SI-2014-41
2,SI-2014-63
2,SI-2014-73
2,SI-2015-100
2,SI-2015-101
2,SI-2015-102
2,SI-2015-103
2,SI-2015-104
2,SI-2015-105
2,SI-2015-106
2,SI-2015-107
2,SI-2015-108
2,SI-2015-109
2,SI-2015-110
2,SI-2015-111
2,SI-2015-112
2,SI-2015-13
2,SI-2015-15
2,SI-2015-2
2,SI-2015-24
2,SI-2015-3
2,SI-2015-35
2,SI-2015-39
2,SI-2015-52
2,SI-2015-62
2,SI-2015-74
2,SI-2015-93
2,SI-2015-94
2,SI-2015-95
2,SI-2015-96
2,SI-2015-97
2,SI-2015-98
2,SI-2015-99
2,SI-2016-18
2,SI-2016-19
2,SI-2016-20
2,SI-2016-21
2,SI-2016-31
2,SI-2016-32
2,SI-2016-39
2,SI-2016-40
2,SI-2016-43
2,SI-2016-46
2,SI-2016-48
2,SI-2016-49
2,SI-2016-55
2,SI-2016-63
2,SI-2016-8
2,SI-2017-10
2,SI-2017-11
2,SI-2017-12
2,SI-2017-17
2,SI-2017-24
2,SI-2017-25
2,SI-2017-29
2,SI-2017-30
2,SI-2017-35
2,SI-2017-36
2,SI-2017-4
2,SI-2017-40
2,SI-2017-45
2,SI-2017-46
2,SI-2017-5
2,SI-2017-55
2,SI-2017-56
2,SI-2017-6
2,SI-2017-61
2,SI-2017-64
2,SI-2017-7
2,SI-2017-71
2,SI-2017-72
2,SI-2017-74
2,SI-2017-75
2,SI-2017-77
2,SI-2017-78
2,SI-2017-79
2,SI-2017-8
2,SI-2017-9
2,SI-2018-13
2,SI-2018-14
2,SI-2018-16
2,SI-2018-17
2,SI-2018-20
2,SI-2018-33
2,SI-2018-40
2,SI-2018-44
2,SI-2018-51
2,SI-2018-55
2,SI-2018-58
2,SI-2018-59
2,SI-2018-60
2,SI-2018-61
2,SI-2018-62
2,SI-2018-63
2,SI-2018-66
2,SI-2018-67
2,SI-2018-68
2,SI-2018-69
2,SI-2018-70
2,SI-2018-71
2,SI-2018-72
2,SI-2018-73
2,SI-2018-74
2,SI-2018-75
2,SI-2018-76
2,SI-2018-77
2,SI-2018-78
2,SI-2018-79
2,SI-2018-80
2,SI-2018-86
2,SI-2018-88
2,SI-2018-89
2,SI-2018-90
2,SI-2018-91
2,SI-76-44
2,SI-78-165
2,SI-78-179
2,SI-78-65
2,SI-78-75
2,SI-79-10
2,SI-79-73
2,SI-80-108
2,SI-80-125
2,SI-80-8
2,SI-81-105
2,SI-81-11
2,SI-81-124
2,SI-81-16
2,SI-81-61
2,SI-81-81
2,SI-81-97
2,SI-82-104
2,SI-82-197
2,SI-82-221
2,SI-82-38
2,SI-83-108
2,SI-83-109
2,SI-83-113
2,SI-83-114
2,SI-83-207
2,SI-83-217
2,SI-83-221
2,SI-83-32
2,SI-83-72
2,SI-83-80
2,SI-83-96
2,SI-84-134
2,SI-84-35
2,SI-84-38
2,SI-85-108
2,SI-85-138
2,SI-85-200
2,SI-85-201
2,SI-85-202
2,SI-85-25
2,SI-85-70
2,SI-86-138
2,SI-86-139
2,SI-86-140
2,SI-86-177
2,SI-86-216
2,SI-86-45
2,SI-86-64
2,SI-86-78
2,SI-86-79
2,SI-86-91
2,SI-87-152
2,SI-87-210
2,SI-87-26
2,SI-87-36
2,SI-87-93
2,SI-88-116
2,SI-88-122
2,SI-88-129
2,SI-88-130
2,SI-88-137
2,SI-88-183
2,SI-88-188
2,SI-88-189
2,SI-88-227
2,SI-88-228
2,SI-88-239
2,SI-88-246
2,SI-88-41
2,SI-88-46
2,SI-88-47
2,SI-88-50
2,SI-88-68
2,SI-88-98
2,SI-89-103
2,SI-89-104
2,SI-89-122
2,SI-89-123
2,SI-89-128
2,SI-89-132
2,SI-89-140
2,SI-89-151
2,SI-89-172
2,SI-89-214
2,SI-89-215
2,SI-89-217
2,SI-89-231
2,SI-89-98
2,SI-90-11
2,SI-90-111
2,SI-90-114
2,SI-90-115
2,SI-90-15
2,SI-90-153
2,SI-90-29
2,SI-90-33
2,SI-90-39
2,SI-90-89
2,SI-91-104
2,SI-91-108
2,SI-91-13
2,SI-91-137
2,SI-91-146
2,SI-91-155
2,SI-91-35
2,SI-91-52
2,SI-91-53
2,SI-91-6
2,SI-91-71
2,SI-91-89
2,SI-92-109
2,SI-92-110
2,SI-92-119
2,SI-92-131
2,SI-92-133
2,SI-92-147
2,SI-92-158
2,SI-92-168
2,SI-92-169
2,SI-92-180
2,SI-92-181
2,SI-92-205
2,SI-92-222
2,SI-92-228
2,SI-92-35
2,SI-92-39
2,SI-92-42
2,SI-92-43
2,SI-92-73
2,SI-92-96
2,SI-92-97
2,SI-92-99
2,SI-93-10
2,SI-93-104
2,SI-93-108
2,SI-93-111
2,SI-93-112
2,SI-93-113
2,SI-93-117
2,SI-93-126
2,SI-93-138
2,SI-93-140
2,SI-93-141
2,SI-93-142
2,SI-93-144
2,SI-93-145
2,SI-93-146
2,SI-93-166
2,SI-93-167
2,SI-93-170
2,SI-93-173
2,SI-93-174
2,SI-93-200
2,SI-93-201
2,SI-93-202
2,SI-93-203
2,SI-93-225
2,SI-93-227
2,SI-93-228
2,SI-93-229
2,SI-93-232
2,SI-93-234
2,SI-93-235
2,SI-93-238
2,SI-93-240
2,SI-93-255
2,SI-93-27
2,SI-93-30
2,SI-93-32
2,SI-93-52
2,SI-93-76
2,SI-93-8
2,SI-93-81
2,SI-93-98
2,SI-94-106
2,SI-94-113
2,SI-94-130
2,SI-94-143
2,SI-94-147
2,SI-94-18
2,SI-94-28
2,SI-94-34
2,SI-94-47
2,SI-94-56
2,SI-94-57
2,SI-94-61
2,SI-94-70
2,SI-94-71
2,SI-94-8
2,SI-94-87
2,SI-95-102
2,SI-95-126
